Id,CreationDate,PostId,RelatedPostId,LinkTypeId
189482,2012-08-16T20:00:45.690,8994,4031,1
189917,2012-08-18T05:44:41.903,9023,4459,1
190300,2012-08-19T08:05:31.620,9035,2907,1
190312,2012-08-19T09:56:04.110,9034,4440,1
190341,2012-08-19T11:59:02.743,7930,9004,1
190394,2012-08-19T15:15:33.573,9035,2313,1
190446,2012-08-19T18:48:10.197,9027,7144,1
190447,2012-08-19T18:49:34.420,9027,7695,1
190454,2012-08-19T19:30:12.610,9047,9042,1
190529,2012-08-19T23:10:22.987,9047,4152,1
190548,2012-08-20T00:53:09.640,9047,5161,1
191803,2012-08-23T10:31:27.583,9113,7525,1
191884,2012-08-23T11:00:39.677,9114,5436,1
191970,2012-08-23T15:34:47.027,9111,6872,1
192599,2012-08-25T07:11:11.570,9159,2796,1
192600,2012-08-25T07:29:51.057,9160,2723,1
192949,2012-08-26T12:32:16.153,9177,9164,1
194665,2012-08-30T17:37:49.243,9268,9266,1
194985,2012-08-31T14:13:40.650,9277,1539,1
195543,2012-09-02T19:12:33.690,9289,2271,1
195573,2012-09-02T19:27:04.050,9284,8138,1
196157,2012-09-04T13:20:56.213,9319,4887,1
196512,2012-09-05T06:59:19.830,9329,2,1
197125,2012-09-06T17:06:03.940,9348,2127,1
197387,2012-09-07T10:59:29.470,9377,3442,1
197946,2012-09-08T23:55:26.873,9326,1304,1
198457,2012-09-10T01:26:45.070,9418,1504,1
198972,2012-09-11T12:02:03.867,9456,9354,1
198973,2012-09-11T12:02:03.867,9456,758,1
199274,2012-09-12T12:06:38.193,9473,145,1
200441,2012-09-14T19:46:27.107,9528,7744,1
200512,2012-09-15T05:06:34.757,9530,1014,1
200588,2012-09-15T12:13:43.947,9535,9534,1
200614,2012-09-15T12:14:10.347,9534,9535,1
200653,2012-09-15T13:14:14.027,9536,9535,1
200654,2012-09-15T13:14:14.027,9536,9534,1
200770,2012-09-15T17:42:42.653,9554,7982,1
201228,2012-09-16T17:38:20.197,9568,9035,1
201352,2012-09-17T16:29:31.043,9516,4098,1
201584,2012-09-18T00:54:54.737,9589,709,1
201735,2012-09-18T15:24:06.687,9560,7530,1
201867,2012-09-18T19:26:01.793,9621,9589,1
201893,2012-09-18T19:26:21.480,9589,9621,1
202448,2012-09-19T23:58:42.797,9654,4066,1
202685,2012-09-20T07:25:40.073,9656,6815,1
202699,2012-09-20T07:48:34.320,9656,9658,1
202958,2012-09-20T18:15:55.397,9684,3631,1
203076,2012-09-20T21:25:37.603,9651,7240,1
203164,2012-09-21T09:02:50.933,8747,4410,1
203250,2012-09-21T21:52:04.670,9665,5605,1
203516,2012-09-22T15:14:22.900,9704,9700,1
203718,2012-09-23T07:25:06.140,9709,6104,1
203828,2012-09-23T17:27:40.003,9713,9274,1
204627,2012-09-25T17:55:22.080,9757,9336,1
204945,2012-09-26T19:14:34.700,9773,9646,1
205073,2012-09-27T07:34:37.230,882,7798,1
205117,2012-09-27T10:16:00.770,9656,5065,1
205735,2012-09-29T17:29:49.480,9884,9793,1
206132,2012-09-30T19:59:47.410,9890,1319,1
206141,2012-09-30T21:01:57.830,9893,8834,1
206175,2012-09-30T21:30:45.917,9895,1925,1
207855,2012-10-05T20:34:46.847,9987,9480,1
208023,2012-10-06T03:58:11.420,9987,1098,1
208489,2012-10-07T18:49:00.327,10048,2099,1
208490,2012-10-07T18:49:00.327,10048,7744,1
209725,2012-10-11T16:51:01.107,10084,185,1
209850,2012-10-12T10:06:30.350,10129,3346,1
209876,2012-10-12T10:06:51.863,3346,10129,1
209877,2012-10-12T10:09:43.140,10088,4292,1
209985,2012-10-12T20:45:57.787,9991,1943,1
212201,2012-10-17T03:02:27.633,10187,8824,1
212274,2012-10-17T12:49:17.863,10190,10048,1
212326,2012-10-17T16:26:48.000,10190,7744,1
212422,2012-10-17T18:58:36.660,4632,10197,1
212439,2012-10-17T22:36:13.103,10203,7292,1
212706,2012-10-18T18:44:51.413,10221,5312,1
213434,2012-10-20T12:40:01.290,9426,9487,1
213435,2012-10-20T12:40:01.290,9426,3598,1
213815,2012-10-22T07:12:33.183,10247,5695,1
213816,2012-10-22T07:13:01.653,5695,10247,1
214075,2012-10-23T05:58:54.763,10291,10251,1
214643,2012-10-25T10:24:55.173,10319,6946,1
214651,2012-10-25T10:55:50.223,10322,9562,1
214821,2012-10-25T20:58:56.203,10326,5809,1
214928,2012-10-26T11:21:22.667,10322,6532,1
215232,2012-10-27T16:25:22.513,2767,8458,1
215329,2012-10-28T00:48:30.243,10356,5730,1
215412,2012-10-28T07:06:56.677,10361,5730,1
215685,2012-10-29T02:02:56.867,10325,1874,1
215815,2012-10-29T07:56:13.177,10380,73,1
215935,2012-10-29T13:40:43.017,10390,6605,1
215953,2012-10-29T16:13:01.763,10394,10390,1
215982,2012-10-29T17:11:16.330,10390,10394,1
216067,2012-10-30T04:37:32.077,10399,10379,1
216084,2012-10-30T06:15:11.390,10379,10399,1
216911,2012-11-01T11:43:26.493,3927,7273,1
216933,2012-11-01T15:43:19.930,10449,5922,1
218586,2012-11-06T17:05:32.323,10553,8458,1
218859,2012-11-07T09:52:02.047,10564,110,1
219110,2012-11-07T22:14:50.030,10582,2686,1
219434,2012-11-09T09:48:57.903,10588,8686,1
219663,2012-11-10T05:48:14.493,10595,5912,1
219839,2012-11-10T13:07:30.377,10598,10546,1
219853,2012-11-10T14:44:47.317,10601,3330,1
219917,2012-11-10T23:05:47.570,10604,16,1
220427,2012-11-12T18:11:20.237,10629,3521,1
221339,2012-11-15T16:34:50.367,10673,8482,1
222154,2012-11-18T14:15:34.023,1006,10530,1
222808,2012-11-20T10:22:41.250,10641,9364,1
224216,2012-11-24T13:31:50.443,10792,8912,1
224232,2012-11-24T16:18:09.253,10801,9793,1
224708,2012-11-26T11:56:04.423,10837,9322,1
225823,2012-11-29T00:52:04.653,10891,10532,1
226338,2012-12-01T13:23:58.700,10914,9646,1
226755,2012-12-03T01:45:20.667,4632,890,1
226781,2012-12-03T02:23:16.970,10197,4632,1
226782,2012-12-03T02:30:43.663,5786,10930,1
226924,2012-12-03T10:57:21.570,10942,10931,1
227173,2012-12-03T20:09:36.367,10957,10928,1
227630,2012-12-05T05:20:32.690,10978,3596,1
228510,2012-12-06T20:48:28.400,882,11039,1
228555,2012-12-06T22:47:52.253,11039,882,1
228696,2012-12-07T12:10:42.897,11047,11039,1
228713,2012-12-07T13:00:27.953,11038,4720,1
228736,2012-12-07T15:02:20.937,11047,10495,1
229006,2012-12-08T23:23:22.223,4188,10888,1
229041,2012-12-09T00:12:54.580,7298,11066,1
229453,2012-12-09T23:01:02.040,11086,10931,1
229535,2012-12-10T01:09:56.263,2127,8607,1
230380,2012-12-12T08:42:53.777,11125,6955,1
230531,2012-12-12T18:59:21.137,11098,10706,1
230931,2012-12-13T18:08:33.817,11165,5576,1
231185,2012-12-14T16:26:21.457,10956,6047,1
231326,2012-12-15T10:25:43.910,11173,5479,1
231561,2012-12-16T07:36:09.463,9067,3325,1
231936,2012-12-17T13:01:27.243,11219,11086,1
232012,2012-12-17T16:33:55.357,11221,2615,1
232139,2012-12-17T22:23:42.483,11219,7943,1
232339,2012-12-18T06:53:34.303,9672,11066,1
232434,2012-12-18T14:09:34.290,11250,10504,1
232610,2012-12-19T05:43:42.813,11254,8986,1
232714,2012-12-19T12:55:21.807,11259,6,1
232911,2012-12-20T06:32:19.937,11276,1154,1
233355,2012-12-21T05:58:54.917,11306,11240,1
233498,2012-12-21T08:21:00.203,11316,378,1
234108,2012-12-22T21:15:52.907,11322,8803,1
234745,2012-12-24T13:51:10.193,11370,7263,1
234790,2012-12-24T14:23:22.083,11379,10277,1
235003,2012-12-25T03:37:31.873,11341,11358,1
235004,2012-12-25T03:37:31.873,11341,2177,1
235855,2012-12-27T09:44:05.050,11429,2869,1
235871,2012-12-27T13:17:51.997,11427,11351,1
235872,2012-12-27T13:33:24.250,11351,11427,1
236194,2012-12-28T20:16:09.437,11447,69,1
237266,2012-12-29T16:58:54.737,11451,610,1
237574,2012-12-29T23:15:07.167,11457,2684,1
238081,2012-12-30T12:51:03.503,11451,4523,1
242106,2013-01-02T18:01:49.520,11501,6955,1
242107,2013-01-02T18:01:49.520,11501,11125,1
242108,2013-01-02T18:01:49.520,11501,5067,1
242624,2013-01-03T10:41:59.057,11510,11501,1
242625,2013-01-03T10:41:59.057,11510,10128,1
242626,2013-01-03T10:41:59.057,11510,1209,1
244908,2013-01-05T20:24:30.880,11213,10734,1
245709,2013-01-06T10:49:25.310,11560,1930,1
245889,2013-01-06T14:38:33.860,11567,543,1
245890,2013-01-06T14:38:59.337,543,11567,1
246281,2013-01-07T01:25:36.743,11571,6304,1
247077,2013-01-08T02:18:41.050,11590,3065,1
247654,2013-01-08T21:41:47.917,11602,435,1
247655,2013-01-08T21:41:47.917,11602,8834,1
248823,2013-01-09T19:23:43.203,11623,9646,1
248917,2013-01-09T23:04:54.197,11629,3990,1
248967,2013-01-10T00:16:13.900,11633,2684,1
249320,2013-01-10T10:08:39.537,11638,9115,1
249472,2013-01-10T11:17:44.093,11642,9176,1
249726,2013-01-10T14:17:21.443,11633,6503,1
249737,2013-01-10T14:50:48.500,11645,11047,1
249856,2013-01-10T16:52:43.607,11645,11323,1
250098,2013-01-10T22:51:45.820,11648,16,1
252279,2013-01-13T22:44:14.753,11734,11618,1
252300,2013-01-13T23:27:16.437,11734,11501,1
254423,2013-01-14T09:09:57.593,11620,11648,1
254613,2013-01-14T11:52:03.610,12744,9980,1
254614,2013-01-14T11:52:03.610,12744,11125,1
254640,2013-01-14T11:58:50.650,12745,10,1
254719,2013-01-14T14:00:39.480,12744,730,1
255506,2013-01-15T11:26:55.263,12779,7708,1
255539,2013-01-15T11:59:08.920,12768,11567,1
256199,2013-01-16T12:56:18.583,12794,11648,1
256707,2013-01-17T09:16:28.253,12779,9426,1
256771,2013-01-17T10:24:17.100,12807,9027,1
257627,2013-01-18T12:15:16.357,12825,6807,1
258622,2013-01-19T19:13:37.573,1319,11658,1
258767,2013-01-20T02:02:19.283,12847,203,1
259455,2013-01-20T22:42:15.590,12853,8908,1
260564,2013-01-21T21:34:31.293,12853,2458,1
261279,2013-01-22T20:04:33.007,12860,5243,1
261454,2013-01-22T21:34:41.773,12868,12899,1
262270,2013-01-23T14:42:08.863,12897,9120,1
262288,2013-01-23T14:44:22.820,12897,5533,1
262838,2013-01-23T22:18:02.783,12931,1703,1
263738,2013-01-24T21:38:04.943,12948,12967,1
264239,2013-01-25T02:28:58.097,12974,4582,1
264240,2013-01-25T02:28:58.097,12974,4466,1
264241,2013-01-25T02:28:58.097,12974,2796,1
264242,2013-01-25T02:28:58.097,12974,4940,1
264269,2013-01-25T02:32:38.033,12975,10990,1
264289,2013-01-25T02:40:15.407,12970,9245,1
266705,2013-01-27T06:09:26.567,13038,911,1
266919,2013-01-27T10:53:28.023,11566,882,1
266949,2013-01-27T11:21:01.113,13041,8505,1
267266,2013-01-27T18:05:04.800,13052,122,1
267892,2013-01-28T08:43:01.903,13065,11648,1
267936,2013-01-28T10:28:53.793,13065,9692,1
268054,2013-01-28T14:26:12.290,13037,788,1
268055,2013-01-28T14:52:47.460,10504,11250,1
268229,2013-01-28T19:48:59.243,13110,1378,1
268770,2013-01-29T10:59:07.603,13138,8577,1
273539,2013-01-31T11:37:19.780,13183,10379,1
273540,2013-01-31T11:51:41.890,13181,13164,1
274814,2013-02-01T05:19:20.507,13183,10399,1
275191,2013-02-02T11:17:50.633,13179,435,1
275900,2013-02-03T21:18:34.160,13231,2041,1
275901,2013-02-03T21:18:34.160,13231,780,1
275930,2013-02-03T21:46:13.350,13233,10883,1
276001,2013-02-04T01:23:00.610,13225,10390,1
276272,2013-02-04T13:46:27.997,13233,1167,1
276288,2013-02-04T16:23:10.950,13225,5317,1
276698,2013-02-05T16:51:21.050,13267,13233,1
276699,2013-02-05T16:51:21.050,13267,13231,1
276732,2013-02-05T18:12:59.600,13267,8583,1
277057,2013-02-06T12:34:49.580,12947,525,1
277361,2013-02-06T22:27:53.827,13304,5575,1
277830,2013-02-07T18:50:36.737,13312,9245,1
277866,2013-02-07T19:31:13.567,13342,3104,1
278475,2013-02-08T09:37:50.963,13360,730,1
278654,2013-02-08T18:37:22.830,13300,638,1
279208,2013-02-09T15:23:46.153,13370,10600,1
279802,2013-02-10T16:28:24.733,13429,13004,1
280444,2013-02-11T11:03:50.043,13464,6592,1
280698,2013-02-12T00:00:12.697,13459,5149,1
280707,2013-02-12T01:10:36.880,13482,8768,1
280712,2013-02-12T01:19:14.590,13481,1064,1
281025,2013-02-12T10:17:16.170,13495,10187,1
281028,2013-02-12T11:49:13.233,13427,10077,1
281111,2013-02-12T17:01:06.700,13494,13437,1
281576,2013-02-13T10:32:33.157,13527,8824,1
281577,2013-02-13T10:32:33.157,13527,10187,1
281659,2013-02-13T12:27:02.580,13514,1860,1
281774,2013-02-13T13:40:17.067,10379,13183,1
281890,2013-02-13T17:33:32.043,13524,248,1
282051,2013-02-13T21:09:46.610,13552,13549,1
282370,2013-02-14T13:04:30.753,13562,7733,1
282556,2013-02-14T19:20:53.503,13571,2952,1
282686,2013-02-15T00:03:14.297,13562,12847,1
282900,2013-02-15T11:59:50.720,13610,1538,1
283294,2013-02-16T09:16:19.473,13626,730,1
283295,2013-02-16T09:16:19.473,13626,2615,1
283296,2013-02-16T09:16:19.473,13626,13360,1
283323,2013-02-16T09:26:41.550,13629,13628,1
283996,2013-02-17T19:08:59.887,13653,2643,1
283997,2013-02-17T19:19:24.200,13656,8642,1
284058,2013-02-18T00:03:42.103,13654,6583,1
284061,2013-02-18T03:03:35.137,28,25,3
284062,2013-02-18T03:03:35.137,390,25,3
284063,2013-02-18T03:03:35.137,436,25,3
284064,2013-02-18T03:03:35.137,833,730,3
284065,2013-02-18T03:03:35.137,944,730,3
284066,2013-02-18T03:03:35.137,1000,394,3
284067,2013-02-18T03:03:35.137,1309,203,3
284068,2013-02-18T03:03:35.137,1423,1011,3
284069,2013-02-18T03:03:35.137,1483,250,3
284070,2013-02-18T03:03:35.137,1924,730,3
284071,2013-02-18T03:03:35.137,2772,2643,3
284072,2013-02-18T03:03:35.137,3025,1677,3
284073,2013-02-18T03:03:35.137,3328,2041,3
284074,2013-02-18T03:03:35.137,3674,2995,3
284075,2013-02-18T03:03:35.137,3802,3763,3
284076,2013-02-18T03:03:35.137,3835,2615,3
284077,2013-02-18T03:03:35.137,3922,448,3
284078,2013-02-18T03:03:35.137,4186,2305,3
284079,2013-02-18T03:03:35.137,4394,2993,3
284080,2013-02-18T03:03:35.137,4757,2041,3
284081,2013-02-18T03:03:35.137,5019,995,3
284082,2013-02-18T03:03:35.137,5029,4439,3
284083,2013-02-18T03:03:35.137,5050,2624,3
284084,2013-02-18T03:03:35.137,5179,722,3
284085,2013-02-18T03:03:35.137,5618,10,3
284086,2013-02-18T03:03:35.137,5709,730,3
284087,2013-02-18T03:03:35.137,5725,4651,3
284088,2013-02-18T03:03:35.137,5841,2796,3
284089,2013-02-18T03:03:35.137,5863,2624,3
284090,2013-02-18T03:03:35.137,5902,2736,3
284091,2013-02-18T03:03:35.137,5930,394,3
284093,2013-02-18T03:03:35.137,6034,5497,3
284094,2013-02-18T03:03:35.137,6140,25,3
284095,2013-02-18T03:03:35.137,6183,515,3
284096,2013-02-18T03:03:35.137,6202,5755,3
284097,2013-02-18T03:03:35.137,6251,1677,3
284098,2013-02-18T03:03:35.137,6432,5372,3
284099,2013-02-18T03:03:35.137,6448,5040,3
284100,2013-02-18T03:03:35.137,6512,1014,3
284101,2013-02-18T03:03:35.137,6551,25,3
284102,2013-02-18T03:03:35.137,6604,25,3
284103,2013-02-18T03:03:35.137,6880,6541,3
284104,2013-02-18T03:03:35.137,7033,730,3
284105,2013-02-18T03:03:35.137,7070,733,3
284106,2013-02-18T03:03:35.137,7081,10,3
284107,2013-02-18T03:03:35.137,7149,5317,3
284108,2013-02-18T03:03:35.137,7307,7242,3
284109,2013-02-18T03:03:35.137,7648,886,3
284110,2013-02-18T03:03:35.137,8689,5309,3
284111,2013-02-18T03:03:35.137,8715,6371,3
284112,2013-02-18T03:03:35.137,8715,8415,3
284113,2013-02-18T03:03:35.137,8914,6132,3
284115,2013-02-18T03:03:35.137,9114,5436,3
284116,2013-02-18T03:03:35.137,9473,145,3
284117,2013-02-18T03:03:35.137,9568,9035,3
284118,2013-02-18T03:03:35.137,9665,5605,3
284119,2013-02-18T03:03:35.137,9704,9700,3
284120,2013-02-18T03:03:35.137,9713,9274,3
284121,2013-02-18T03:03:35.137,10564,110,3
284122,2013-02-18T03:03:35.137,10629,3521,3
284123,2013-02-18T03:03:35.137,10914,9646,3
284124,2013-02-18T03:03:35.137,11276,1154,3
284125,2013-02-18T03:03:35.137,11427,11351,3
284126,2013-02-18T03:03:35.137,11571,6304,3
284127,2013-02-18T03:03:35.137,11629,3990,3
284128,2013-02-18T03:03:35.137,11734,11501,3
284129,2013-02-18T03:03:35.137,12744,730,3
284130,2013-02-18T03:03:35.137,12745,10,3
284131,2013-02-18T03:03:35.137,12807,9027,3
284132,2013-02-18T03:03:35.137,12868,12899,3
284133,2013-02-18T03:03:35.137,12931,1703,3
284134,2013-02-18T03:03:35.137,12970,9245,3
284135,2013-02-18T03:03:35.137,13037,788,3
284136,2013-02-18T03:03:35.137,13360,730,3
284137,2013-02-18T03:03:35.137,13429,13004,3
284138,2013-02-18T03:03:35.137,13441,13004,3
284139,2013-02-18T03:03:35.137,13454,13004,3
284140,2013-02-18T03:03:35.137,13454,13441,3
284141,2013-02-18T03:03:35.137,13554,7539,3
284142,2013-02-18T03:03:35.137,13610,1538,3
284143,2013-02-18T03:03:35.137,13614,16,3
284144,2013-02-18T03:03:35.137,13626,730,3
284145,2013-02-18T03:03:35.137,13628,12975,3
284146,2013-02-18T03:03:35.137,13650,9646,3
284211,2013-02-18T05:16:53.003,13656,8642,3
284388,2013-02-18T10:52:27.337,13671,8583,1
284414,2013-02-18T11:11:32.640,13671,13231,1
284474,2013-02-18T11:54:52.307,13671,13267,1
284512,2013-02-18T12:55:30.287,13677,13516,1
284607,2013-02-18T15:49:57.983,13681,763,1
284817,2013-02-18T23:22:21.300,13704,2970,1
284818,2013-02-18T23:22:21.300,13704,11572,1
284872,2013-02-19T02:46:18.513,13694,5018,1
285177,2013-02-19T16:17:33.290,13745,8125,1
285266,2013-02-19T17:36:10.740,13753,10615,1
285310,2013-02-19T22:46:20.653,13711,1836,1
285695,2013-02-20T12:49:33.340,13783,711,1
286269,2013-02-21T00:25:40.140,13810,12764,3
286270,2013-02-21T00:29:54.783,13813,6053,3
286399,2013-02-21T10:06:47.367,13752,823,1
286854,2013-02-21T22:56:58.413,13855,920,1
286976,2013-02-22T02:30:44.950,13864,638,3
286987,2013-02-22T03:04:25.410,13855,7968,1
287351,2013-02-22T16:40:40.900,13877,6021,1
287922,2013-02-23T20:23:53.680,13896,861,1
287923,2013-02-23T20:26:40.920,13896,5538,1
288293,2013-02-24T11:45:40.767,13911,13901,1
288560,2013-02-24T20:01:09.570,13823,835,1
289136,2013-02-25T10:35:34.757,13941,13715,1
289440,2013-02-25T19:22:23.230,13951,10737,1
289472,2013-02-25T19:41:29.933,13952,5317,1
290006,2013-02-26T08:51:31.843,13985,9619,1
290096,2013-02-26T10:01:28.543,13988,13816,1
290815,2013-02-27T04:57:29.663,14015,14016,1
292766,2013-02-28T19:52:39.763,14055,1014,3
292767,2013-02-28T19:56:09.620,14051,5922,1
292809,2013-02-28T21:30:22.143,14059,10504,3
293050,2013-03-01T02:24:53.530,14066,6,1
293571,2013-03-01T12:42:13.013,14074,5946,1
293572,2013-03-01T12:42:13.013,14074,12922,1
293573,2013-03-01T12:42:13.013,14074,981,1
293912,2013-03-01T23:22:34.333,14082,2796,1
294179,2013-03-02T09:39:47.230,14093,956,1
294962,2013-03-03T01:01:35.627,14101,1874,1
295387,2013-03-03T08:04:52.580,14108,7808,1
295398,2013-03-03T08:14:03.440,14088,14051,1
295831,2013-03-03T20:20:48.673,14138,14082,1
296092,2013-03-04T03:20:10.283,14127,457,1
296460,2013-03-04T14:47:23.623,14129,13958,1
297914,2013-03-05T21:27:16.320,14215,5922,3
298185,2013-03-06T03:30:27.813,14200,7276,1
298285,2013-03-06T06:37:11.590,14229,1518,1
298393,2013-03-06T09:15:56.483,14229,1518,3
298673,2013-03-06T11:58:38.323,14242,1866,3
299006,2013-03-06T23:58:18.343,14257,4136,1
299149,2013-03-07T02:50:45.497,14269,2952,3
299826,2013-03-07T16:54:40.543,14282,2952,1
300608,2013-03-08T07:20:00.370,14323,7775,3
301003,2013-03-08T14:09:34.787,14297,598,1
301005,2013-03-08T14:30:43.373,14334,1911,1
301046,2013-03-08T15:30:41.697,14333,10128,1
301990,2013-03-09T19:13:56.880,14372,13110,1
302968,2013-03-10T13:45:19.523,14391,2995,1
303222,2013-03-10T18:41:11.253,14399,3220,1
303279,2013-03-10T19:38:23.073,14403,7076,1
303398,2013-03-10T22:01:48.323,14401,6358,1
303995,2013-03-11T09:27:49.983,14423,2173,1
304050,2013-03-11T10:44:57.010,14430,9218,1
304142,2013-03-11T12:43:55.613,14431,13900,1
304233,2013-03-11T16:04:53.400,14416,14423,3
304247,2013-03-11T16:05:58.623,14430,9218,3
305104,2013-03-12T09:46:23.570,14088,14051,3
305559,2013-03-13T05:12:09.900,14499,2952,1
305862,2013-03-13T12:16:49.737,10824,14211,1
306447,2013-03-14T08:01:34.277,14522,13680,1
306746,2013-03-14T18:11:54.560,14541,6553,1
306853,2013-03-14T22:44:17.260,14549,13715,1
306992,2013-03-15T01:10:53.077,14553,4859,1
307076,2013-03-15T04:25:30.943,14553,4859,3
308344,2013-03-17T17:23:14.900,14617,4859,1
308345,2013-03-17T17:23:14.900,14617,14598,1
308446,2013-03-17T21:03:40.137,14610,291,1
308457,2013-03-17T22:45:07.273,14617,4859,3
308895,2013-03-19T08:21:10.910,14658,6435,1
309084,2013-03-19T19:50:45.437,14675,13183,1
309343,2013-03-20T12:31:21.270,14696,4859,3
309938,2013-03-21T16:13:04.350,14725,11645,1
310047,2013-03-21T20:14:55.880,14761,4901,1
310194,2013-03-22T02:31:45.743,14773,122,1
310195,2013-03-22T02:31:45.743,14773,73,1
310362,2013-03-22T14:22:47.143,14799,14480,1
310858,2013-03-23T15:09:03.787,14812,14165,1
311171,2013-03-24T12:08:23.437,14839,9646,1
311218,2013-03-24T15:04:32.187,14839,9646,3
311508,2013-03-25T12:15:16.193,14864,5193,1
312154,2013-03-26T15:55:08.663,14904,26,1
312184,2013-03-26T17:04:03.697,14894,1080,1
312318,2013-03-26T22:28:13.120,14910,4771,1
312468,2013-03-27T06:51:57.033,14880,6545,1
313742,2013-03-27T21:31:01.003,14933,10128,1
313767,2013-03-28T02:15:54.757,15945,8805,1
313795,2013-03-28T05:24:26.377,15947,8105,1
313886,2013-03-28T11:57:15.273,15963,14939,1
313935,2013-03-28T14:24:55.207,15965,15966,1
313936,2013-03-28T14:24:55.207,15965,792,1
314122,2013-03-29T11:59:16.767,15995,10390,1
314155,2013-03-29T15:54:05.667,15993,15963,1
314186,2013-03-29T17:12:38.357,15947,1677,3
314187,2013-03-29T17:13:12.260,15999,703,3
314191,2013-03-29T17:18:06.060,15991,1703,1
314450,2013-03-30T22:51:35.747,16025,10725,1
314460,2013-03-31T00:38:31.077,16022,10957,1
314518,2013-03-31T09:49:54.017,15965,792,3
314581,2013-03-31T16:34:39.023,16022,10957,3
314615,2013-03-31T18:31:40.240,16034,11683,3
314760,2013-04-01T13:06:04.437,16052,14917,1
314763,2013-04-01T13:37:25.333,16050,16036,1
314814,2013-04-01T19:37:57.623,16060,8314,1
314844,2013-04-01T21:12:25.530,16060,7118,3
314845,2013-04-01T21:12:25.530,16060,8314,3
315094,2013-04-02T21:21:09.700,16092,2177,3
315277,2013-04-03T10:19:45.947,11194,6732,1
315445,2013-04-03T21:41:06.867,16174,2952,1
315709,2013-04-05T03:45:06.983,16215,2176,1
315853,2013-04-05T20:17:07.757,16247,6752,1
315974,2013-04-06T13:22:24.847,8458,10553,1
315980,2013-04-06T14:17:51.833,8458,11648,1
316010,2013-04-06T16:38:43.033,16265,8770,1
316019,2013-04-06T18:12:21.970,16253,4573,3
316020,2013-04-06T18:14:15.343,16266,3220,1
316053,2013-04-06T19:57:23.517,16269,7775,3
316092,2013-04-06T22:01:04.727,16270,16272,1
316130,2013-04-07T01:09:56.177,16276,16250,1
316156,2013-04-07T02:24:55.507,16266,3748,1
316157,2013-04-07T02:41:57.853,16276,16250,3
316186,2013-04-07T07:43:01.017,16286,6802,1
316189,2013-04-07T08:49:10.210,16283,16266,1
316299,2013-04-07T19:16:45.273,16295,12948,1
316301,2013-04-07T19:51:03.550,16272,4305,3
316355,2013-04-08T02:51:48.497,16294,2340,1
316374,2013-04-08T05:41:49.203,16297,6711,1
316375,2013-04-08T05:41:49.203,16297,6004,1
316376,2013-04-08T05:41:49.203,16297,4440,1
316450,2013-04-08T11:42:42.690,16319,4859,1
316509,2013-04-08T17:34:47.230,16324,9364,1
316510,2013-04-08T17:39:48.763,16265,16053,1
316569,2013-04-09T02:09:20.710,16288,3822,3
316603,2013-04-09T06:55:38.143,16354,10990,1
316604,2013-04-09T06:56:21.880,16354,13504,1
316703,2013-04-09T16:59:51.153,16354,10990,3
316704,2013-04-09T16:59:51.153,16354,13504,3
316705,2013-04-09T17:02:55.583,16319,4859,3
316757,2013-04-09T21:05:11.593,16215,2176,3
316775,2013-04-10T05:38:13.820,16283,3748,1
316870,2013-04-10T19:25:03.127,14364,14252,1
317065,2013-04-11T17:31:25.857,16412,1628,1
317123,2013-04-11T23:44:53.333,16426,16331,1
317146,2013-04-12T04:47:26.263,16432,4859,3
317159,2013-04-12T06:55:20.473,16433,8225,1
317198,2013-04-12T08:51:40.090,16427,16331,1
